timestamp_ms,target_rpm,measured_rpm,pwm_duty,current_amps,load_torque
650,200.0,214.963691919125,8.673985728455191,0.11813187677336959,0.0
660,200.0,216.14502611455393,8.582628966454637,0.11544447837471705,0.0
670,200.0,217.26912811030135,8.491885610446662,0.11279577508762892,0.0
680,200.0,218.33702308955918,8.401816815304652,0.1101868052013351,0.0
690,200.0,219.34975093946696,8.312480920930328,0.10761853328657052,0.0
700,200.0,220.3083647696725,8.223933499880708,0.10509185195916584,0.0
710,200.0,221.21392947198208,8.136227405821263,0.1026075836462557,0.0
720,200.0,222.06752032094417,8.04941282273127,0.1001664823533931,0.0
730,200.0,222.87022161517982,7.963537314789129,0.09776923543091537,0.0
740,200.0,223.62312535924136,7.878645876867569,0.09541646533797074,0.0
750,200.0,224.3273299857525,7.794780985570506,0.09310873140267172,0.0
760,200.0,224.98393911755383,7.711982650745332,0.09084653157690126,0.0
770,200.0,225.5940603695522,7.630288467406309,0.08863030418435444,0.0
780,200.0,226.15880418994587,7.549733668006733,0.08646042966045675,0.0
790,200.0,226.6792827404734,7.47035117499941,0.08433723228285585,0.0
800,200.0,227.15660881531176,7.392171653626869,0.08226098189123769,0.0
810,200.0,227.5918947982252,7.315223564884747,0.08023189559527587,0.0
820,200.0,227.98625165754862,7.239533218603479,0.07825013946957304,0.0
830,200.0,228.3407879785664,7.165124826595458,0.07631583023450847,0.0
840,200.0,228.65660903283165,7.092020555816531,0.07442903692195708,0.0
850,200.0,228.93481588395133,7.020240581492645,0.07258978252489638,0.0
860,200.0,229.17650452934794,6.94980314016412,0.07079804562996722,0.0
870,200.0,229.3827650774918,6.8807245826019425,0.06905376203210506,0.0
880,200.0,229.55468096008445,6.81301942655214,0.06735682633040467,0.0
890,200.0,229.69332817865998,6.746700409266043,0.06570709350442935,0.0
900,200.0,229.79977458505846,6.681778539776001,0.06410438047022268,0.0
910,200.0,229.87507919521468,6.618263150877762,0.06254846761532519,0.0
920,200.0,229.9202915356949,6.556161950782361,0.061039100312141645,0.0
930,200.0,229.93645102240356,6.495481074402121,0.05957599040905193,0.0
940,200.0,229.92458637087506,6.436225134236794,0.05815881769869469,0.0
950,200.0,229.88571503755603,6.378397270827635,0.056787231362900224,0.0
960,200.0,229.82084269147728,6.321999202748617,0.05546085139378539,0.0
970,200.0,229.7309627157086,6.267031276105633,0.054179269990564424,0.0
980,200.0,229.6170557379831,6.213492513515943,0.05294205293166719,0.0
990,200.0,229.4800891898741,6.161380662541644,0.05174874092179427,0.0
1000,200.0,229.321016893903,6.110692243552394,0.050598850913573926,0.01
1010,200.0,219.59148209243958,6.557986019440685,0.06540939954224273,0.01
1020,200.0,210.19345560788216,7.007500432452792,0.08013438158281702,0.01
1030,200.0,201.1236456971911,7.4587436365929625,0.09476337157349884,0.01
1040,200.0,192.3785779643886,7.91123986730431,0.1092864065165069,0.01
1050,200.0,183.95460510623522,8.364529299999509,0.12369397840055354,0.01
1060,200.0,175.84791646636836,8.818167899060114,0.13797702657480082,0.01
1070,200.0,168.05454739602297,9.271727257785338,0.15212692998662097,0.01
1080,200.0,160.570388419701,9.724794429762035,0.16613549929516988,0.01
1090,200.0,153.39119420439272,10.176971752118662,0.1799949688724632,0.01
1100,200.0,146.51259233118398,10.627876661116732,0.19369798870332908,0.01
1110,200.0,139.93009186830548,11.077141500524046,0.2072376161952953,0.01
1120,200.0,133.6390917448977,11.52441332320464,0.22060730790915364,0.01
1130,200.0,127.63488892497202,11.969353686350981,0.23380091122063135,0.01
1140,200.0,121.91268638125177,12.411638440774489,0.2468126559232895,0.01
1150,200.0,116.46760086877148,12.85095751466096,0.25963714578245495,0.01
1160,200.0,111.29467049829975,13.287014692187949,0.2722693500496901,0.01
1170,200.0,106.38886210983362,13.719527387391587,0.28470459494699396,0.01
1180,200.0,101.74507844658554,14.14822641366082,0.29693855512963163,0.01
1190,200.0,97.35816513005243,14.572855749227372,0.308967245136183,0.01
1200,200.0,93.22291743691751,14.993172299010283,0.3207870108341097,0.01
1210,200.0,89.33408687868985,15.408945653164286,0.3323945208688436,0.01
1220,200.0,85.68638758513531,15.819957842671743,0.3437867581241073,0.01
1230,200.0,82.27450249269464,16.22600309230839,0.354961011200894,0.01
1240,200.0,79.09308933921983,16.626887571303687,0.3659148659222466,0.01
1250,200.0,76.13678646649005,17.022429142007198,0.3766461968706981,0.01
1260,200.0,73.40021843209205,17.412457106862913,0.3871531589649571,0.01
1270,200.0,70.8780014323677,17.796811953984395,0.39743417908215173,0.01
1280,200.0,68.5647485382434,18.175345101614123,0.40748794773167535,0.01
1290,200.0,66.45507474586263,18.547918641741436,0.4173134107864128,0.01
1300,200.0,64.54360184404315,18.914405083144324,0.42690976127686764,0.01
1310,200.0,62.82496310067656,19.2746870941113,0.43627643125345317,0.01
1320,200.0,61.293807770276885,19.62865724509073,0.4454130837219578,0.01
1330,200.0,59.944805424970234,19.976217751506123,0.45431960465695287,0.01
1340,200.0,58.772650111296834,20.3172802169672,0.46299609509765904,0.01
1350,200.0,57.772064335271146,20.65176537709794,0.4714428633305633,0.01
1360,200.0,56.93780287821579,20.97960284419428,0.47966041716282976,0.01
1370,200.0,56.264656445949186,21.30073085291571,0.48764945629033074,0.01
1380,200.0,55.74745515396748,21.61509600720686,0.49541086476389384,0.01
1390,200.0,55.38107185131642,21.92265302863678,0.5029457035571461,0.01
1400,200.0,55.160425285900224,22.223364506335788,0.5102552032391159,0.01
1410,200.0,55.080483114020794,22.517200648701717,0.5173407567545499,0.01
1420,200.0,55.136264756983586,22.80413903703961,0.5242039123146944,0.01
1430,200.0,55.322844107644244,23.08416438129129,0.5308463664010885,0.01
1440,200.0,55.635352089804854,23.35726827800365,0.537269956884726,0.01
1450,200.0,56.06897907339895,23.623448970677146,0.5434766562627489,0.01
1460,200.0,56.6189771484308,23.882711112628694,0.5494685650146515,0.01
1470,200.0,57.28066226065799,24.135065532496018,0.5552479050797923,0.01
1480,200.0,58.04941621202519,24.380529002503607,0.5608170134578366,0.01
1490,200.0,58.92068852887319,24.61912400960346,0.5661783359335816,0.01
1500,200.0,59.88999820095989,24.850878529597207,0.5713344209274475,0.01
1510,200.0,60.952935294339234,25.075825804339562,0.5762879134727589,0.01
1520,200.0,62.1051624411503,25.29400412211671,0.5810415493207852,0.01
1530,200.0,63.34241620937198,25.50545660128688,0.5855981491743532,0.01
1540,200.0,64.660508355599,25.710230977264334,0.5899606130506999,0.01
1550,200.0,66.05532696389255,25.908379392921873,0.5941319147740933,0.01
1560,200.0,67.52283747375333,26.099958192481328,0.5981150965986077,0.01
1570,200.0,69.05908360025742,26.285027718955607,0.6019132639613063,0.01
1580,200.0,70.66018814938465,26.463652115200475,0.6055295803659608,0.01
1590,200.0,72.32235373155646,26.635899128628772,0.6089672623973065,0.01
1600,200.0,74.04186337638544,26.801839919634553,0.6122295748657157,0.01
1610,200.0,75.81508105162118,26.961548873769523,0.6153198260820569,0.01
1620,200.0,77.63845208925791,27.11510341770917,0.6182413632623941,0.01
1630,200.0,79.50850352174776,27.26258383904118,0.6209975680620763,0.01
1640,200.0,81.42184433124032,27.404073109904072,0.6235918522386635,0.01
1650,200.0,83.37516561474409,27.539656714499394,0.6260276534430371,0.01
1660,200.0,85.36524066807817,27.669422480496536,0.6283084311379491,0.01
1670,200.0,87.38892499145426,27.79346041434482,0.630437662643174,0.01
1680,200.0,89.44315621949869,27.911862540503602,0.632418839306345,0.01
1690,200.0,91.52495397849275,28.024722744596914,0.6342554627984625,0.01
1700,200.0,93.63141967357613,28.13213662049559,0.6359510415330023,0.01
1710,200.0,95.75973620862452,28.234201321325923,0.6375090872074607,0.01
1720,200.0,97.90716764147602,28.331015414400394,0.6389331114661101,0.01
1730,200.0,100.07105877714488,28.42267874006266,0.6402266226826732,0.01
1740,200.0,102.24883470162271,28.509292274435523,0.6413931228615545,0.01
1750,200.0,104.43800025882852,28.590957996057575,0.6424361046562159,0.01
1760,200.0,106.63613947322933,28.667778756391073,0.6433590485032159,0.01
1770,200.0,108.8409149206117,28.739858154180734,0.644165419870393,0.01
1780,200.0,111.05006704944361,28.807300413640252,0.6448586666176078,0.01
1790,200.0,113.26141345522358,28.870210266440804,0.645442216468429,0.01
1800,200.0,115.47284811017049,28.92869283747312,0.6459194745910879,0.01
1810,200.0,117.68234055056492,28.98285353435227,0.6462938212870003,0.01
1820,200.0,119.8879350240075,29.032797940632122,0.646568609785108,0.01
1830,200.0,122.08774959881632,29.07863171269405,0.6467471641402638,0.01
1840,200.0,124.27997523773912,29.12046048027243,0.6468327772338446,0.01
1850,200.0,126.46287483811173,29.158389750577577,0.6468287088747608,0.01
1860,200.0,128.63478224054745,29.192524815974696,0.6467381839989892,0.01
1870,200.0,130.79410120819676,29.22297066517584,0.6465643909657468,0.01
1880,200.0,132.93930437857,29.249831897900037,0.6463104799483939,0.01
1890,200.0,135.0689321898693,29.273212642955336,0.6459795614181398,0.01
1900,200.0,137.18159178373,29.293216479694838,0.6455747047186068,0.01
1910,200.0,139.27595588622447,29.309946362797668,0.6450989367292962,0.01
1920,200.0,141.3507616689348,29.32350455032428,0.6445552406159897,0.01
1930,200.0,143.40480959185493,29.333992534994568,0.6439465546661077,0.01
1940,200.0,145.4369622298347,29.34151097863591,0.6432757712070398,0.01
1950,200.0,147.446143084234,29.346159649747477,0.6425457356054622,0.01
1960,200.0,149.43133538140637,29.348037364126046,0.6417592453456467,0.01
1970,200.0,151.39158085958772,29.347241928497805,0.6409190491847705,0.01
1980,200.0,153.32597854571773,29.34387008709987,0.6400278463832378,0.01
1990,200.0,155.2336835236777,29.338017471154515,0.6390882860080191,0.01
2000,200.0,157.113905695382,29.32977855117854,0.6381029663070301,0.01
2010,200.0,158.96590853611517,29.31924659206965,0.6370744341525667,0.01
2020,200.0,160.78900784546326,29.306513610911317,0.6360051845518317,0.01
2030,200.0,162.58257049514188,29.291670337437104,0.6348976602225862,0.01
2040,200.0,164.3460131749808,29.274806177095197,0.6337542512319793,0.01
2050,200.0,166.07880113828088,29.25600917665363,0.6325772946966174,0.01
2060,200.0,167.7804469477156,29.235365992286464,0.6313690745419478,0.01
2070,200.0,169.45050922290807,29.212961860081027,0.6301318213190463,0.01
2080,200.0,171.0885913907708,29.188880568906345,0.6288677120769162,0.01
2090,200.0,172.6943404396551,29.16320443558282,0.6275788702884203,0.01
2100,200.0,174.26744567831463,29.136014282293214,0.6262673658279903,0.01
2110,200.0,175.80763750064915,29.107389416175188,0.624935214999269,0.01
2120,200.0,177.31468615715178,29.077407611035753,0.6235843806108731,0.01
2130,200.0,178.7884005339465,29.046145091128125,0.6222167720984728,0.01
2140,200.0,180.22862694026165,29.01367651693184,0.6208342456914173,0.01
2150,200.0,181.63524790514873,28.98007497287719,0.6194386046221492,0.01
2160,200.0,183.0081809842166,28.945411956955365,0.6180315993766825,0.01
2170,200.0,184.34737757711645,28.90975737215614,0.6166149279844391,0.01
2180,200.0,185.65282175647434,28.873179519675297,0.6151902363457598,0.01
2190,200.0,186.92452910893414,28.835745093834436,0.6137591185954452,0.01
2200,200.0,188.16254558893854,28.79751917865634,0.6123231175006902,0.01
2210,200.0,189.36694638584106,28.75856524603953,0.6108837248918167,0.01
2220,200.0,190.53783480490878,28.718945155476327,0.6094423821242309,0.01
2230,200.0,191.67534116274308,28.678719155259124,0.6080004805700602,0.01
2240,200.0,192.77962169761238,28.637945885120434,0.606559362137952,0.01
2250,200.0,193.85085749516125,28.59668238025267,0.6051203198195466,0.01
2260,200.0,194.88925342992727,28.554984076654513,0.603684598261167,0.01
2270,200.0,195.89503712306907,28.512904817751284,0.602253394359293,0.01
2280,200.0,196.86845791667852,28.470496862237457,0.6008278578784205,0.01
2290,200.0,197.80978586502124,28.427810893090278,0.5994090920899372,0.01
2300,200.0,198.71931074302307,28.384896027704137,0.5979981544306716,0.01
2310,200.0,199.59734107229087,28.341799829096168,0.596596057179806,0.01
2320,200.0,200.44420316493182,28.298568318134258,0.5952037681528742,0.01
2330,200.0,201.26024018540772,28.255245986739645,0.5938222114115923,0.01
2340,200.0,202.04581123063682,28.211875812016917,0.5924522679883049,0.01
2350,200.0,202.8012904285311,28.16849927126514,0.5910947766238562,0.01
2360,200.0,203.52706605513308,28.12515635782478,0.5897505345177292,0.01
2370,200.0,204.22353967049378,28.081885597715754,0.5884202980893212,0.01
2380,200.0,204.89112527341024,28.03872406702311,0.5871047837492626,0.01
2390,200.0,205.5302484751207,27.995707409987347,0.5858046686797065,0.01
2400,200.0,206.14134569203358,27.952869857757637,0.5845205916225558,0.01
2410,200.0,206.72486335754718,27.91024424776686,0.5832531536746148,0.01
2420,200.0,207.28125715299592,27.867862043688433,0.5820029190886947,0.01
2430,200.0,207.8109912577426,27.825753355935614,0.5807704160797165,0.01
2440,200.0,208.31453761841502,27.783946962665166,0.5795561376349017,0.01
2450,200.0,208.7923752372702,27.742470331247866,0.5783605423271526,0.01
2460,200.0,209.2449894796512,27.701349640169514,0.577184055130769,0.01
2470,200.0,209.67287140048566,27.660609801326817,0.5760270682386646,0.01
2480,200.0,210.07651708975945,27.620274482683612,0.5748899418802842,0.01
2490,200.0,210.4564270368841,27.580366131253612,0.5737730051394425,0.01
2500,200.0,210.813105513862,27.540905996376992,0.5726765567713412,0.01
2510,200.0,211.1470599771396,27.501914153258834,0.5716008660180434,0.01
2520,200.0,211.45880048802576,27.463409526738477,0.5705461734217112,0.01
2530,200.0,211.74883915153964,27.425409915259703,0.569512691634947,0.01
2540,200.0,212.01768957354088,27.387932015012556,0.5685006062275925,0.01
2550,200.0,212.2658663359827,27.350991444218497,0.5675100764893778,0.01
2560,200.0,212.49388449011838,27.31460276753148,0.5665412362278337,0.01
2570,200.0,212.70225906748044,27.278779520528413,0.5655941945609019,0.01
2580,200.0,212.89150460844292,27.243534234263404,0.5646690367037135,0.01
2590,200.0,213.06213470816718,27.208878459860856,0.5637658247490156,0.01
2600,200.0,213.21466157972282,27.174822793123628,0.5628845984407682,0.01
2610,200.0,213.34959563416788,27.14137689913304,0.562025375940439,0.01
2620,200.0,213.4674450773635,27.108549536818533,0.561188154585561,0.01
2630,200.0,213.56871552329224,27.07634858347551,0.5603729116401345,0.01
2640,200.0,213.65390962364108,27.044781059210784,0.5595796050364763,0.01
2650,200.0,213.72352671340502,27.01385315129578,0.5588081741081473,0.01
2660,200.0,213.77806247226047,26.983570238408486,0.5580585403136019,0.01
2670,200.0,213.81800860145233,26.953936914745988,0.5573306079502343,0.01
2680,200.0,213.84385251593426,26.92495701399002,0.5566242648585074,0.01
2690,200.0,213.85607705149573,26.896633633108955,0.5559393831158801,0.01
2700,200.0,213.85516018660667,26.868969155980196,0.5552758197202564,0.01
2710,200.0,213.84157477870585,26.841965276817824,0.5546334172627139,0.01
2720,200.0,213.81578831465586,26.815623023391012,0.5540120045892731,0.01
2730,200.0,213.77826267508476,26.7899427800194,0.5534113974515008,0.01
2740,200.0,213.72945391233162,26.764924310332393,0.5528313991457455,0.01
2750,200.0,213.66981204171074,26.740566779780014,0.5522718011408336,0.01
2760,200.0,213.5997808458078,26.716868777883544,0.5517323836940611,0.01
2770,200.0,213.51979769151913,26.693828340214942,0.5512129164553379,0.01
2780,200.0,213.43029335954384,26.671442970094617,0.5507131590593565,0.01
2790,200.0,213.33169188603836,26.649709659997814,0.550232861705673,0.01
2800,200.0,213.2244104161413,26.628624912660385,0.5497717657266008,0.01
2810,200.0,213.10885906907663,26.608184761875464,0.549329604142836,0.01
2820,200.0,212.9854408145431,26.588384792973056,0.5489061022067465,0.01
2830,200.0,212.8545513600977,26.569220162975128,0.5485009779332651,0.01
2840,200.0,212.71657904924166,26.550685620419447,0.5481139426183533,0.01
