timestamp_ms,target_rpm,measured_rpm,error_rpm,control_output,pwm_duty,motor_current,motor_voltage,state,fault_flags,encoder_count,loop_time_us
200,200.0,200.53475935828874,-0.5347593582887384,11.443850267379732,11.443850267379732,0.042949886088286884,1.373262032085568,3,0,928,50.0
210,200.0,200.53475935828874,-0.5347593582887384,11.363636363636422,11.363636363636422,0.042135375199196926,1.3636363636363706,3,0,978,50.0
220,200.0,200.53475935828874,-0.5347593582887384,11.283422459893112,11.283422459893112,0.04135089088199854,1.3540106951871735,3,0,1028,50.0
230,200.0,196.524064171123,3.475935828876999,13.81016042780753,13.81016042780753,0.071878038988985,1.6572192513369037,3,0,1077,50.0
240,200.0,200.53475935828874,-0.5347593582887384,11.724598930481351,11.724598930481351,0.04581711816491104,1.406951871657762,3,0,1127,50.0
250,200.0,204.54545454545453,-4.5454545454545325,9.037433155080274,9.037433155080274,0.013613096954436521,1.0844919786096328,3,0,1178,50.0
260,200.0,196.524064171123,3.475935828876999,13.569518716577589,13.569518716577589,0.06934351528388016,1.6283422459893107,3,0,1227,50.0
270,200.0,200.53475935828874,-0.5347593582887384,11.48395721925141,11.48395721925141,0.04337817913326988,1.3780748663101692,3,0,1277,50.0
280,200.0,200.53475935828874,-0.5347593582887384,11.4037433155081,11.4037433155081,0.04254738218340768,1.368449197860972,3,0,1327,50.0
290,200.0,200.53475935828874,-0.5347593582887384,11.32352941176479,11.32352941176479,0.041747597112113746,1.358823529411775,3,0,1377,50.0
300,200.0,196.524064171123,3.475935828876999,13.850267379679208,13.850267379679208,0.0722603701606274,1.662032085561505,3,0,1426,50.0
310,200.0,204.54545454545453,-4.5454545454545325,9.157754010695262,9.157754010695262,0.014902521509225119,1.0989304812834315,3,0,1477,50.0
320,200.0,196.524064171123,3.475935828876999,13.689839572192577,13.689839572192577,0.07058380665845165,1.6427807486631094,3,0,1526,50.0
330,200.0,200.53475935828874,-0.5347593582887384,11.604278074866398,11.604278074866398,0.044572309885027375,1.3925133689839677,3,0,1576,50.0
340,200.0,200.53475935828874,-0.5347593582887384,11.524064171123088,11.524064171123088,0.04369814503003144,1.3828877005347706,3,0,1626,50.0
350,200.0,200.53475935828874,-0.5347593582887384,11.443850267379778,11.443850267379778,0.042857615811864355,1.3732620320855733,3,0,1676,50.0
360,200.0,200.53475935828874,-0.5347593582887384,11.363636363636468,11.363636363636468,0.042048687274497995,1.3636363636363762,3,0,1726,50.0
370,200.0,200.53475935828874,-0.5347593582887384,11.283422459893158,11.283422459893158,0.04126944757674391,1.354010695187179,3,0,1776,50.0
380,200.0,200.53475935828874,-0.5347593582887384,11.203208556149848,11.203208556149848,0.04051810054380552,1.3443850267379818,3,0,1826,50.0
390,200.0,196.524064171123,3.475935828876999,13.729946524064266,13.729946524064266,0.07107638112935427,1.647593582887712,3,0,1875,50.0
400,200.0,200.53475935828874,-0.5347593582887384,11.644385026738087,11.644385026738087,0.04504470926888961,1.3973262032085705,3,0,1925,50.0
410,200.0,204.54545454545453,-4.5454545454545325,8.95721925133701,8.95721925133701,0.012868167459725998,1.0748663101604412,3,0,1976,50.0
420,200.0,196.524064171123,3.475935828876999,13.489304812834325,13.489304812834325,0.06862440268670124,1.6187165775401189,3,0,2025,50.0
430,200.0,200.53475935828874,-0.5347593582887384,11.403743315508146,11.403743315508146,0.04268332151132191,1.3684491978609776,3,0,2075,50.0
440,200.0,196.524064171123,3.475935828876999,13.930481283422564,13.930481283422564,0.07315873457058189,1.6716577540107076,3,0,2124,50.0
450,200.0,204.54545454545453,-4.5454545454545325,9.237967914438618,9.237967914438618,0.015765786209275778,1.1085561497326344,3,0,2175,50.0
460,200.0,196.524064171123,3.475935828876999,13.770053475935933,13.770053475935933,0.07141409518104762,1.652406417112312,3,0,2224,50.0
