test_id,timestamp_ms,target_rpm,measured_rpm,pwm_command,pwm_output,current,fault_flags,system_state,driver_enable,encoder_count,event_time_ms,detection_time_ms,recovery_result
TEST4_WATCHDOG,410,150.0,149.73,9.71,9.71,0.046,0,3,1,1556,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,420,150.0,151.07,7.34,7.34,0.017,0,3,1,1594,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,430,150.0,149.73,9.59,9.59,0.045,0,3,1,1631,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,440,150.0,149.73,9.83,9.83,0.047,0,3,1,1668,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,450,150.0,149.73,7.46,7.46,0.018,0,3,1,1706,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,460,150.0,149.73,9.71,9.71,0.046,0,3,1,1743,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,470,150.0,149.73,9.95,9.95,0.049,0,3,1,1780,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,480,150.0,149.73,7.58,7.58,0.02,0,3,1,1818,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,490,150.0,151.07,7.22,7.22,0.016,0,3,1,1856,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,500,150.0,151.07,9.47,9.47,0.044,0,3,1,1893,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,510,150.0,149.73,9.71,9.71,0.046,0,3,1,1930,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,520,150.0,148.4,9.95,9.95,0.049,0,3,1,1967,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,530,150.0,149.73,7.58,7.58,0.02,0,3,1,2005,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,540,150.0,151.07,7.22,7.22,0.016,0,3,1,2043,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,550,150.0,151.07,9.47,9.47,0.044,0,3,1,2080,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,560,150.0,149.73,9.71,9.71,0.046,0,3,1,2117,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,570,150.0,148.4,9.95,9.95,0.049,0,3,1,2154,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,580,150.0,149.73,7.58,7.58,0.02,0,3,1,2192,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,590,150.0,149.73,9.83,9.83,0.047,0,3,1,2229,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,600,150.0,151.07,7.46,7.46,0.018,0,3,1,2267,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,610,150.0,149.73,9.71,9.71,0.046,0,3,1,2304,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,620,150.0,151.07,7.34,7.34,0.017,0,3,1,2342,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,630,150.0,149.73,9.59,9.59,0.045,0,3,1,2379,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,640,150.0,149.73,9.83,9.83,0.047,0,3,1,2416,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,650,150.0,149.73,7.46,7.46,0.018,0,3,1,2454,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,660,150.0,149.73,9.71,9.71,0.046,0,3,1,2491,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,670,150.0,151.07,7.34,7.34,0.017,0,3,1,2529,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,680,150.0,149.73,9.59,9.59,0.045,0,3,1,2566,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,690,150.0,149.73,9.83,9.83,0.047,0,3,1,2603,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,700,150.0,149.73,7.46,7.46,0.018,0,3,1,2641,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,710,150.0,149.73,9.71,9.71,0.046,0,3,1,2678,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,720,150.0,151.07,7.34,7.34,0.017,0,3,1,2716,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,730,150.0,149.73,9.59,9.59,0.045,0,3,1,2753,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,740,150.0,149.73,9.83,9.83,0.047,0,3,1,2790,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,750,150.0,149.73,7.46,7.46,0.018,0,3,1,2828,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,760,150.0,149.73,9.71,9.71,0.046,0,3,1,2865,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,770,150.0,151.07,7.34,7.34,0.017,0,3,1,2903,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,780,150.0,149.73,9.59,9.59,0.045,0,3,1,2940,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,790,150.0,149.73,9.83,9.83,0.047,0,3,1,2977,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,800,150.0,149.73,7.46,7.46,0.018,0,3,1,3015,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,810,150.0,149.73,9.71,9.71,0.046,0,3,1,3052,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,820,150.0,151.07,7.34,7.34,0.017,0,3,1,3090,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,830,150.0,149.73,9.59,9.59,0.045,0,3,1,3127,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,840,150.0,149.73,9.83,9.83,0.047,0,3,1,3164,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,850,150.0,149.73,7.46,7.46,0.018,0,3,1,3202,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,860,150.0,149.73,9.71,9.71,0.046,0,3,1,3239,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,870,150.0,149.73,9.95,9.95,0.049,0,3,1,3276,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,880,150.0,149.73,7.58,7.58,0.02,0,3,1,3314,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,890,150.0,149.73,9.83,9.83,0.047,0,3,1,3351,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,900,150.0,151.07,7.46,7.46,0.018,0,3,1,3389,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,910,150.0,151.07,7.1,7.1,0.015,0,3,1,3427,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,920,150.0,149.73,11.95,11.95,0.074,0,3,1,3463,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,930,150.0,149.73,7.58,7.58,0.02,0,3,1,3501,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,940,150.0,149.73,7.22,7.22,0.016,0,3,1,3539,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,950,150.0,151.07,9.47,9.47,0.044,0,3,1,3576,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,960,150.0,149.73,9.71,9.71,0.046,0,3,1,3613,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,970,150.0,148.4,9.95,9.95,0.049,0,3,1,3650,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,980,150.0,149.73,7.58,7.58,0.02,0,3,1,3688,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,990,150.0,149.73,9.83,9.83,0.047,0,3,1,3725,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1000,150.0,151.07,7.46,7.46,0.018,0,3,1,3763,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1010,150.0,149.73,9.71,9.71,0.046,0,3,1,3800,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1020,150.0,151.07,7.34,7.34,0.017,0,3,1,3838,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1030,150.0,149.73,9.59,9.59,0.045,0,3,1,3875,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1040,150.0,149.73,9.83,9.83,0.047,0,3,1,3912,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1050,150.0,149.73,7.46,7.46,0.018,0,3,1,3950,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1060,150.0,149.73,9.71,9.71,0.046,0,3,1,3987,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1070,150.0,151.07,7.34,7.34,0.017,0,3,1,4025,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1080,150.0,149.73,9.59,9.59,0.045,0,3,1,4062,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1090,150.0,149.73,9.83,9.83,0.047,0,3,1,4099,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1100,150.0,149.73,7.46,7.46,0.018,0,3,1,4137,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1110,150.0,149.73,9.71,9.71,0.046,0,3,1,4174,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1120,150.0,151.07,7.34,7.34,0.017,0,3,1,4212,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1130,150.0,149.73,9.59,9.59,0.045,0,3,1,4249,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1140,150.0,149.73,9.83,9.83,0.047,0,3,1,4286,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1150,150.0,149.73,7.46,7.46,0.018,0,3,1,4324,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1160,150.0,149.73,9.71,9.71,0.046,0,3,1,4361,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1170,150.0,151.07,7.34,7.34,0.017,0,3,1,4399,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1180,150.0,149.73,9.59,9.59,0.045,0,3,1,4436,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1190,150.0,149.73,9.83,9.83,0.047,0,3,1,4473,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1200,150.0,149.73,7.46,7.46,0.018,0,3,1,4511,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1210,150.0,149.73,9.71,9.71,0.046,0,3,1,4548,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1220,150.0,149.73,9.95,9.95,0.049,0,3,1,4585,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1230,150.0,149.73,7.58,7.58,0.02,0,3,1,4623,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1240,150.0,151.07,7.22,7.22,0.016,0,3,1,4661,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1250,150.0,151.07,9.47,9.47,0.044,0,3,1,4698,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1260,150.0,149.73,9.71,9.71,0.046,0,3,1,4735,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1270,150.0,148.4,9.95,9.95,0.049,0,3,1,4772,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1280,150.0,149.73,7.58,7.58,0.02,0,3,1,4810,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1290,150.0,151.07,7.22,7.22,0.016,0,3,1,4848,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1300,150.0,151.07,9.47,9.47,0.044,0,3,1,4885,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1310,150.0,149.73,9.71,9.71,0.046,0,3,1,4922,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1320,150.0,148.4,9.95,9.95,0.049,0,3,1,4959,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1330,150.0,149.73,7.58,7.58,0.02,0,3,1,4997,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1340,150.0,149.73,9.83,9.83,0.047,0,3,1,5034,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1350,150.0,151.07,7.46,7.46,0.018,0,3,1,5072,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1360,150.0,149.73,9.71,9.71,0.046,0,3,1,5109,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1370,150.0,151.07,7.34,7.34,0.017,0,3,1,5147,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1380,150.0,149.73,9.59,9.59,0.045,0,3,1,5184,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1390,150.0,149.73,9.83,9.83,0.047,0,3,1,5221,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1400,150.0,149.73,7.46,7.46,0.018,0,3,1,5259,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1410,150.0,149.73,9.71,9.71,0.046,0,3,1,5296,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1420,150.0,151.07,7.34,7.34,0.017,0,3,1,5334,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1430,150.0,149.73,9.59,9.59,0.045,0,3,1,5371,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1440,150.0,149.73,9.83,9.83,0.047,0,3,1,5408,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1450,150.0,149.73,7.46,7.46,0.018,0,3,1,5446,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1460,150.0,149.73,9.71,9.71,0.046,0,3,1,5483,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1470,150.0,151.07,7.34,7.34,0.017,0,3,1,5521,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1480,150.0,149.73,9.59,9.59,0.045,0,3,1,5558,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1490,150.0,149.73,9.83,9.83,0.047,0,3,1,5595,0,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1500,150.0,149.73,7.46,7.46,0.018,0,3,1,5633,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1510,150.0,149.73,9.71,9.71,0.046,0,3,1,5670,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1520,150.0,151.07,7.34,7.34,0.017,0,3,1,5708,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1530,150.0,149.73,9.59,9.59,0.045,0,3,1,5745,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1540,150.0,149.73,9.83,9.83,0.047,0,3,1,5782,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1550,150.0,149.73,7.46,7.46,0.018,0,3,1,5820,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1560,150.0,149.73,9.71,9.71,0.046,0,3,1,5857,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1570,150.0,151.07,7.34,7.34,0.017,0,3,1,5895,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1580,150.0,149.73,9.59,9.59,0.045,0,3,1,5932,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1590,150.0,149.73,9.83,9.83,0.047,0,3,1,5969,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1600,150.0,149.73,7.46,7.46,0.018,0,3,1,6007,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1610,150.0,149.73,9.71,9.71,0.046,0,3,1,6044,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1620,150.0,149.73,9.95,9.95,0.049,0,3,1,6081,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1630,150.0,149.73,7.58,7.58,0.02,0,3,1,6119,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1640,150.0,151.07,7.22,7.22,0.016,0,3,1,6157,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1650,150.0,151.07,9.47,9.47,0.044,0,3,1,6194,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1660,150.0,149.73,9.71,9.71,0.046,0,3,1,6231,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1670,150.0,148.4,9.95,9.95,0.049,0,3,1,6268,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1680,150.0,149.73,7.58,7.58,0.02,0,3,1,6306,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1690,150.0,149.73,9.83,9.83,0.047,0,3,1,6343,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1700,150.0,151.07,7.46,7.46,0.018,0,3,1,6381,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1710,150.0,149.73,9.71,9.71,0.046,0,3,1,6418,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1720,150.0,151.07,7.34,7.34,0.017,0,3,1,6456,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1730,150.0,149.73,9.59,9.59,0.045,0,3,1,6493,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1740,150.0,151.07,7.22,7.22,0.016,0,3,1,6531,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1750,150.0,149.73,9.47,9.47,0.044,0,3,1,6568,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1760,150.0,149.73,9.71,9.71,0.046,0,3,1,6605,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1770,150.0,148.4,9.95,9.95,0.049,0,3,1,6642,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1780,150.0,149.73,7.58,7.58,0.02,0,3,1,6680,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1790,150.0,149.73,9.83,9.83,0.047,0,3,1,6717,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1800,150.0,151.07,7.46,7.46,0.018,0,3,1,6755,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1810,150.0,149.73,9.71,9.71,0.046,0,3,1,6792,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1820,150.0,151.07,7.34,7.34,0.017,0,3,1,6830,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1830,150.0,149.73,9.59,9.59,0.045,0,3,1,6867,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1840,150.0,149.73,9.83,9.83,0.047,0,3,1,6904,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1850,150.0,149.73,7.46,7.46,0.018,0,3,1,6942,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1860,150.0,149.73,9.71,9.71,0.046,0,3,1,6979,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1870,150.0,151.07,7.34,7.34,0.017,0,3,1,7017,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1880,150.0,149.73,9.59,9.59,0.045,0,3,1,7054,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1890,150.0,149.73,9.83,9.83,0.047,0,3,1,7091,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1900,150.0,149.73,7.46,7.46,0.018,0,3,1,7129,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1910,150.0,149.73,9.71,9.71,0.046,0,3,1,7166,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1920,150.0,151.07,7.34,7.34,0.017,0,3,1,7204,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1930,150.0,149.73,9.59,9.59,0.045,0,3,1,7241,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1940,150.0,149.73,9.83,9.83,0.047,0,3,1,7278,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1950,150.0,149.73,7.46,7.46,0.018,0,3,1,7316,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1960,150.0,149.73,9.71,9.71,0.046,0,3,1,7353,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1970,150.0,149.73,9.95,9.95,0.048,0,3,1,7390,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1980,150.0,149.73,7.58,7.58,0.02,0,3,1,7428,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,1990,150.0,151.07,7.22,7.22,0.016,0,3,1,7466,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2000,150.0,151.07,9.47,9.47,0.044,0,3,1,7503,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2010,150.0,149.73,9.71,9.71,0.046,0,3,1,7540,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2020,150.0,148.4,9.95,9.95,0.049,0,3,1,7577,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2030,150.0,149.73,7.58,7.58,0.02,0,3,1,7615,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2040,150.0,151.07,7.22,7.22,0.016,0,3,1,7653,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2050,150.0,151.07,9.47,9.47,0.044,0,3,1,7690,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2060,150.0,149.73,9.71,9.71,0.046,0,3,1,7727,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2070,150.0,148.4,9.95,9.95,0.049,0,3,1,7764,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2080,150.0,149.73,7.58,7.58,0.02,0,3,1,7802,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2090,150.0,149.73,9.83,9.83,0.047,0,3,1,7839,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2100,150.0,151.07,7.46,7.46,0.018,0,3,1,7877,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2110,150.0,149.73,9.71,9.71,0.046,0,3,1,7914,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2120,150.0,151.07,7.34,7.34,0.017,0,3,1,7952,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2130,150.0,149.73,9.59,9.59,0.045,0,3,1,7989,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2140,150.0,149.73,9.83,9.83,0.047,0,3,1,8026,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2150,150.0,149.73,7.46,7.46,0.018,0,3,1,8064,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2160,150.0,149.73,9.71,9.71,0.046,0,3,1,8101,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2170,150.0,151.07,7.34,7.34,0.017,0,3,1,8139,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2180,150.0,149.73,9.59,9.59,0.045,0,3,1,8176,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2190,150.0,149.73,9.83,9.83,0.047,0,3,1,8213,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2200,150.0,149.73,7.46,7.46,0.018,0,3,1,8251,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2210,150.0,149.73,9.71,9.71,0.046,0,3,1,8288,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2220,150.0,151.07,7.34,7.34,0.017,0,3,1,8326,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2230,150.0,149.73,9.59,9.59,0.045,0,3,1,8363,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2240,150.0,149.73,9.83,9.83,0.047,0,3,1,8400,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2250,150.0,149.73,7.46,7.46,0.018,0,3,1,8438,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2260,150.0,149.73,9.71,9.71,0.046,0,3,1,8475,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2270,150.0,151.07,7.34,7.34,0.017,0,3,1,8513,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2280,150.0,149.73,9.59,9.59,0.045,0,3,1,8550,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2290,150.0,149.73,9.83,9.83,0.047,0,3,1,8587,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2300,150.0,149.73,7.46,7.46,0.018,0,3,1,8625,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2310,150.0,149.73,9.71,9.71,0.046,0,3,1,8662,1500,0,PASS (MCU Reset -> DISABLED; output=0)
TEST4_WATCHDOG,2320,150.0,151.07,7.34,7.34,0.017,0,3,1,8700,1500,0,PASS (MCU Reset -> DISABLED; output=0)
